"index","type","tag","title","author","year","volume","number","journal","pages","editor","booktitle","publisher","address","doi","misc","keywords","url","Link"
"23","techreport","tbep0594","Results of Analysis of Prop Scar Damage at the Fort Desoto Aquatic Habitat Management Area 1992/1993","J.N. Ehringer, Hillsborough Community College, Pinellas County Department of Environmental Protection","1994","NA","#05-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, seagrass, regulations, spatial analysis, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_05-94%20PropScarDamage.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_05-94%20PropScarDamage.pdf"">View Document</a>"
"22","techreport","tbep0694","The Relation of Discharge and Water Quality Characteristics of McKay Bay, Delaney Creek, and East Bay, to Nutrient Loading to Hillsborough Bay, Tampa, Florida, 1991-1993","Y.E. Stoker, V.A. Levesque, and E.M. Fritz","1994","NA","#06-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, nitrogen, water quality","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_06_94McKayEastBayH2OQual.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_06_94McKayEastBayH2OQual.pdf"">View Document</a>"
"21","techreport","tbep0794","Hard Bottom Mapping of Tampa Bay","D.M. Savercool, R.R. Lewis III","1995","NA","#07-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, spatial analysis, fish and wildlife, shellfish","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_07_94_SavercoolLewis.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_07_94_SavercoolLewis.pdf"">View Document</a>"
"20","techreport","tbep0894","Submerged Aquatic Vegetation Distribution in Tributaries of Tampa Bay","King Engineering Associates, Inc.","1994","NA","#08-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, seagrass, spatial analysis, tributary","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_08_94_SAVDistribution.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_08_94_SAVDistribution.pdf"">View Document</a>"
"19","techreport","tbep0994","Impact of Freshwater Flow Variations in the Manatee River","M.O. Walters, M.N. Ritter, R.K. Karkowski, E. Estevez, M. Marshall","1993","NA","#09-94","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","modelling, pollutant loading, water quality, bay habitats","https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_09_94_FreshH2OImpactsManRiv.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1994/TBEP_09_94_FreshH2OImpactsManRiv.pdf"">View Document</a>"
"18","techreport","tbep0193","Environmental Requirements Assessments of the Bay Scallop Argopecten irradians concentricus","J.R. Leverone","1993","NA","#01-93","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","shellfish, water quality, monitoring, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_01_93_BayScallopAssmnt.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_01_93_BayScallopAssmnt.pdf"">View Document</a>"
"17","techreport","tbep0293","A Monitoring Program to Assess Environmental Changes in Tampa Bay, FL","A.P. Squires, A.J. Janicki, D.G. Heimbuch, H.T. Wilson","1993","NA","#02-93","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","monitoring, water quality, bay habitats, fish and wildlife, status and trends","https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_02_93_MonitorProgrForEnvironChange.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_02_93_MonitorProgrForEnvironChange.pdf"">View Document</a>"
"16","techreport","tbep0393","Physical Impacts to Habitats in Tampa Bay","D.L. Wade, A.J. Janicki","1993","NA","#03-93","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, spatial analysis, restoration, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_03_93_PhysicalImpactsHabitat.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_03_93_PhysicalImpactsHabitat.pdf"">View Document</a>"
"15","techreport","tbep0493","Evaluation of Tampa Bay Waters for the Survival and Growth of Southern Bay Scallop Larvae and Juveniles","N.J. Blake, Y.Lu, M.Moyer","1993","NA","#04-93","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","shellfish, fish and wildlife","https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_04_93_EvalforScallopSurvival.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_04_93_EvalforScallopSurvival.pdf"">View Document</a>"
"14","techreport","tbep0593","Interagency Data Sharing through GIS for Cockroach Bay","C.M. Courtney","1993","NA","#05-93","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","spatial analysis, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_05_93_DataSharingCockroachBay.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_05_93_DataSharingCockroachBay.pdf"">View Document</a>"
"13","techreport","tbep0693","Groundwater/Surfacewater Interactions in Tampa Bay: Implications for Nutrient Fluxes","G.R. Brooks, T.L. Dix, L.J. Doyle","1994","NA","#06-93","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, nitrogen, modelling","https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_06_93GroundNSurfaceH2OInteract.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_06_93GroundNSurfaceH2OInteract.pdf"">View Document</a>"
"12","techreport","tbep0793","Habitat Protection and Restoration Targets for Tampa Bay","A.J. Janicki, D.L Wade, D.E. Robison","1992","NA","#07-93","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, spatial analysis, restoration, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_07_93HabitatRestoreTargets.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1993/TBEP_07_93HabitatRestoreTargets.pdf"">View Document</a>"
"11","techreport","tbep0192","Framework for Characterization","M. Ramsay, W. Boynton","1992","NA","#01-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","program guidance, assessment","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_01_92_FrameworkForCharacterization.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_01_92_FrameworkForCharacterization.pdf"">View Document</a>"
"10","techreport","tbep0292","Compendium of Current Monitoring Programs in Tampa Bay and Its Watershed","D.L. Wade, A.J. Janicki","1992","NA","#02-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","monitoring, water quality, bay habitats, fish and wildlife, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_02_92_CurrentMonitoringPrograms.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_02_92_CurrentMonitoringPrograms.pdf"">View Document</a>"
"9","techreport","tbep0392","Review of Tampa Bay Information for Interim Nutrient Budgets and Historical Loadings of Bay Segments","A. Squires, G. Vargo, K. Fanning, R. Weisberg, B. Galperin","1992","NA","#03-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","pollutant loading, nitrogen, wastewater, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_03_92_NutrientBudgets.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_03_92_NutrientBudgets.pdf"">View Document</a>"
"8","techreport","tbep0492","Oligohaline Areas in Tampa Bay Tributaries: Spatial Extent and Species Lists","S. Cairns, A.J. Janicki, D.L. Wade","1992","NA","#04-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","bay habitats, water quality, spatial analysis, tributary","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_04_92_OligohalineInTBayTribs.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_04_92_OligohalineInTBayTribs.pdf"">View Document</a>"
"7","techreport","tbep0592","Distribution of Selected Fish Species in Tampa Bay","D.L Wade, S. Cairns, and A.J. Janicki","1992","NA","#05-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","fish and wildlife, monitoring, modelling, spatial analysis","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_05_92_DistribFishSpecies.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_05_92_DistribFishSpecies.pdf"">View Document</a>"
"6","techreport","tbep0692","Database of Benthic Sampling Locations in Tampa Bay","S. Cairns, A.J. Janicki","1992","NA","#06-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","benthos, monitoring, spatial analysis","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_06_92_DbaseBenthicSamplLocations.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_06_92_DbaseBenthicSamplLocations.pdf"">View Document</a>"
"5","techreport","tbep0792","Review and Synthesis of Historical Tampa Bay Water Quality Data","A. Squires, G. Vargo, R. Weisberg, K. Fanning, B. Galperin","1992","NA","#07-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","water quality, status and trends, assessment, monitoring, modelling","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_07_92_SynthHistoricalWaterQualData.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_07_92_SynthHistoricalWaterQualData.pdf"">View Document</a>"
"4","techreport","tbep0892","Data Management Strategy for the Tampa Bay National Estuary Program: Recommendations and Implementation Plan","S. Cairns, A.J. Janicki, D.G. Heimbuch, S. S. Janicki","1992","NA","#08-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","program guidance, open science","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_08_92_DataMgmtStrategy.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_08_92_DataMgmtStrategy.pdf"">View Document</a>"
"3","techreport","tbep0992","Design of a Basinwide Monitoring Program for the Tampa Bay Estuary","R. J. Hochberg, S.B. Weisberg, J.B. Frithsen, A.J. Janicki, D.H. Heimbuch, H.T. Wilson","1992","NA","#09-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","monitoring, water quality, bay habitats, fish and wildlife, program guidance","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_09_92_DesignBasinwideMonitorProgram.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_09_92_DesignBasinwideMonitorProgram.pdf"">View Document</a>"
"2","techreport","tbep1092","Synthesis of Basic Life Histories of Tampa Bay Species","K.A. Killam, R.J. Hochberg, E.C. Rzemien","1992","NA","#10-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","fish and wildlife, shellfish, water quality","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_10_92_LifeHistoriesTBaySpecies.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_10_92_LifeHistoriesTBaySpecies.pdf"">View Document</a>"
"1","techreport","tbep1192","Tampa Bay Public Opinion Poll Conducted for Tampa Bay National Estuary Program","L.Kastancuk, S. Burton","1992","NA","#11-92","NA","NA","NA","NA","Tampa Bay Estuary Program","St. Petersburg, Florida","NA","NA","citizen science, program guidance, water quality, bay habitats, pollutant loading","https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_11_92_PublicOpinionPoll.pdf","<a href=""https://tbeptech.org/TBEP_TECH_PUBS/1992/TBEP_11_92_PublicOpinionPoll.pdf"">View Document</a>"
